ADM3_FR,ADM2_FR,ADM1_FR,shape_Leng,Shape_Area,ADM0_PCODE,Country,Latitude,Longitude,Population,Area,Total_bran,Total_ATMs,Total_geoc
Bodokro,Béoumi,Gbeke,0.853115015449000,0.031475815101800,CI,civ,7.890062000000000,-5.516991000000000,"37048",38400.000,0.000000000000000,0.000000000000000,
Bogofa,Nassian,Bounkani,0.687318805415000,0.021513498195700,CI,civ,8.612557000000002,-3.109791000000000,"10544",26200.000,0.000000000000000,0.000000000000000,
Bogouiné,Man,Tonkpi,0.867296416051000,0.014463714975000,CI,civ,7.250786000000000,-7.556924000000000,"21096",17700.000,0.000000000000000,0.000000000000000,
Boguédia,Issia,Haut-Sassandra,0.737442049140000,0.023619163870400,CI,civ,6.626895000000000,-6.492852000000000,"26336",28900.000,0.000000000000000,0.000000000000000,
Boli,Didievi,Belier,0.720000858067000,0.024862744931800,CI,civ,7.261582000000000,-4.852707000000000,"14006",30400.000,0.000000000000000,0.000000000000000,
Bondo,Bondoukou,Gontougo,1.255836722460000,0.059073119056200,CI,mali,14.152020000000000,-2.920313000000000,"48074",119500.000,0.000000000000000,0.000000000000000,
Bondoukou,Bondoukou,Gontougo,1.157576261980000,0.059481684138600,CI,civ,8.054200000000000,-2.805931000000000,"141568",72500.000,2.000000000000000,1.000000000000000,"1"
Bongo,Grand-Bassam,Sud-Comoe,0.747878072270000,0.022837429314300,CI,civ,5.484499000000000,-3.510433000000000,"24148",28000.000,0.000000000000000,0.000000000000000,
Bongouanou,Bongouanou,Moronou,1.068811057740000,0.047821006536700,CI,civ,6.561326000000000,-4.136994000000000,"74281",58500.000,2.000000000000000,3.000000000000000,"1"
Bonguéra,M'Bahiakro,Iffou,0.890643574157000,0.042005943294300,CI,civ,7.718022000000000,-4.245388000000000,"18301",51200.000,0.000000000000000,0.000000000000000,
Bonieredougou,Dabakala,Hambol,1.578412906480000,0.067897872075500,CI,civ,8.320789000000000,-4.773550000000000,"27696",82700.000,0.000000000000000,0.000000000000000,
Bonikro,Djekanou,Belier,0.582580493928000,0.014808792408000,CI,civ,6.385024000000000,-5.140640000000000,"10337",18100.000,0.000000000000000,0.000000000000000,
Bonon,Bouaflé,Marahoue,1.456827661030000,0.079288105429500,CI,civ,6.951557000000000,-6.071376000000000,"116871",96900.000,0.000000000000000,1.000000000000000,
Bonoua,Grand-Bassam,Sud-Comoe,1.079463916110000,0.043354245279200,CI,civ,5.261859000000000,-3.537466000000000,"118388",53100.000,3.000000000000000,4.000000000000000,"1"
Booko,Koro,Bafing,1.573117910030000,0.072533040894400,CI,civ,8.866504000000004,-7.756437000000000,"22894",88200.000,0.000000000000000,0.000000000000000,
Boron,Dikodougou,Poro,1.592971845350000,0.058952585701900,CI,mali,14.057351000000001,-7.541084000000000,"72414",272900.000,0.000000000000000,0.000000000000000,
Borotou,Koro,Bafing,1.073577971930000,0.036590182732900,CI,civ,8.750572999999999,-7.515082000000000,"5202",44500.000,0.000000000000000,0.000000000000000,
Botro,Botro,Gbeke,0.731205765670000,0.025130298963200,CI,civ,7.852735000000000,-5.329799000000000,"36461",30600.000,0.000000000000000,0.000000000000000,
Bouaflé,Bouaflé,Marahoue,1.887255001410000,0.102264898902000,CI,civ,6.911002000000000,-5.668939000000000,"213967",125000.000,2.000000000000000,4.000000000000000,"2"
Bouaké,Bouaké,Gbeke,2.175700552930000,0.144726133733000,CI,civ,7.726670000000000,-5.005181000000000,"832371",177000.000,14.000000000000000,8.000000000000000,"5"
Bouandougou,Mankono,Bere,1.824190954670000,0.105026361769000,CI,civ,8.250060000000000,-5.560045000000000,"45494",128000.000,0.000000000000000,0.000000000000000,
Bougou,M'Bengué,Poro,1.153893236270000,0.037688556036200,CI,civ,10.200078000000000,-5.866215000000000,"16369",45700.000,0.000000000000000,0.000000000000000,
Bougousso,Odienne,Kabadougou,0.875065894718000,0.036925668804100,CI,civ,9.276888000000000,-7.791600000000000,"10151",44900.000,0.000000000000000,0.000000000000000,
Bouko,Bouna,Bounkani,1.016893458450000,0.052913632292100,CI,civ,9.493207999999999,-3.155912000000000,"24550",64300.000,0.000000000000000,0.000000000000000,
Bouna,Bouna,Bounkani,2.827841415890000,0.187278972665000,CI,civ,9.306822000000000,-2.921799000000000,"94883",228000.000,0.000000000000000,3.000000000000000,
Bounda,Bouaké,Gbeke,0.863611037540000,0.033411922665700,CI,civ,7.609730000000000,-4.702183000000000,"15710",40800.000,0.000000000000000,0.000000000000000,
Boundiali,Boundiali,Bagoue,1.963634152860000,0.121811391338000,CI,civ,9.435064000000001,-6.632127000000000,"92792",148000.000,3.000000000000000,0.000000000000000,"1"
Brobo,Bouaké,Gbeke,0.464258743300000,0.012193175866300,CI,civ,7.646739000000000,-4.839167000000000,"22780",14900.000,0.000000000000000,0.000000000000000,
Brofodoumé,Abidjan,District Autonome D'Abidjan,0.710755323378000,0.014261989710000,CI,civ,5.503989000000000,-3.918917000000000,"20357",17500.000,0.000000000000000,1.000000000000000,
Buyo,Buyo,Nawa,1.791924194520000,0.105230753934000,CI,civ,6.279222000000000,-7.033356000000000,"100848",129000.000,0.000000000000000,1.000000000000000,
Cechi,Agboville,Agneby-Tiassa,0.806251043965000,0.023478616428600,CI,civ,6.197850000000000,-4.461425000000000,"25967",28700.000,0.000000000000000,0.000000000000000,
Chiépo,Divo,Loh-Djiboua,0.933142666352000,0.046395627311800,CI,civ,5.744035000000000,-5.075332000000000,"26330",56800.000,0.000000000000000,0.000000000000000,
Dabakala,Dabakala,Hambol,3.144135074630000,0.159099667800000,CI,civ,8.275613999999999,-4.420334000000002,"78634",194000.000,0.000000000000000,1.000000000000000,
Dabou,Dabou,Grands Ponts,0.942073933845000,0.039185253941700,CI,civ,5.352706000000000,-4.383342000000000,"138083",48000.000,2.000000000000000,5.000000000000000,"1"
Dabouyo,Guéyo,Nawa,1.012494680520000,0.048950840000600,CI,civ,5.488246000000000,-6.084834000000000,"45751",60000.000,0.000000000000000,0.000000000000000,
Dahiépa-Kéhi,Gagnoa,Goh,0.718583621306000,0.016771155789200,CI,civ,6.251487000000000,-5.811320000000000,"20827",20500.000,0.000000000000000,0.000000000000000,
Dahiri,Fresco,Gbokle,1.376114840270000,0.056669009469900,CI,civ,5.332910000000000,-5.548476000000000,"34821",69500.000,0.000000000000000,0.000000000000000,
Dairo Didizo,Guitry,Loh-Djiboua,1.004052414880000,0.050642059425600,CI,civ,5.571173000000000,-5.423894000000000,"59267",62000.000,0.000000000000000,0.000000000000000,
Dakpadou,Sassandra,Gbokle,1.166405639640000,0.044116583756500,CI,civ,5.289377000000000,-6.068858000000000,"71998",54100.000,0.000000000000000,0.000000000000000,
Daleu,Danané,Tonkpi,1.225072534000000,0.065389531639000,CI,civ,7.547483000000000,-8.076439000000002,"56653",79800.000,0.000000000000000,0.000000000000000,
Daloa,Daloa,Haut-Sassandra,1.671152712620000,0.088152289990000,CI,civ,6.820052000000000,-6.375241000000000,"421879",108000.000,13.000000000000000,13.000000000000000,"2"
Damé,Agnibilékrou,Indenie-Djuablin,0.508786482751000,0.012302731576200,CI,civ,7.027110000000000,-3.152996000000000,"23691",15000.000,0.000000000000000,0.000000000000000,
Danané,Danané,Tonkpi,1.587168899040000,0.055918868631000,CI,civ,7.248019000000000,-8.160265000000004,"131586",68300.000,1.000000000000000,3.000000000000000,"0"
Dananon,Vavoua,Haut-Sassandra,1.402146945260000,0.078956035815900,CI,civ,7.647091000000000,-6.344851000000000,"36746",96300.000,0.000000000000000,0.000000000000000,
Danguira,Alépé,Me,2.198470281070000,0.121977206967000,CI,civ,5.700172000000000,-3.793565000000000,"55413",149000.000,0.000000000000000,0.000000000000000,
Dania,Vavoua,Haut-Sassandra,1.847077079950000,0.118697245587000,CI,civ,7.203168000000000,-6.897698000000000,"106612",145000.000,0.000000000000000,0.000000000000000,
Danoa,Doropo,Bounkani,0.749839877811000,0.029429474066900,CI,civ,9.648012000000000,-3.053775000000000,"13502",35700.000,0.000000000000000,0.000000000000000,
Daoukro,Daoukro,Iffou,1.396519384560000,0.070629408973000,CI,civ,7.078130000000000,-3.925904000000000,"101136",86300.000,2.000000000000000,4.000000000000000,"1"
Dapéoua,Buyo,Nawa,2.070239754680000,0.088101819299500,CI,civ,5.962439000000000,-6.977537000000000,"75721",108000.000,1.000000000000000,0.000000000000000,"1"
Dapo-Iboké,Tabou,San Pedro,0.835253848834000,0.019121813699000,CI,civ,4.739837000000000,-7.393366000000000,"20368",23500.000,1.000000000000000,0.000000000000000,"0"
Dassoungboho,Korhogo,Poro,0.469094001387000,0.010769310847400,CI,civ,9.381379000000001,-5.790542000000000,"8703",13100.000,0.000000000000000,0.000000000000000,
Débété,Tengrela,Bagoue,0.922417233703000,0.026708177638100,CI,civ,10.583700000000000,-6.617967000000000,"5229",32300.000,0.000000000000000,0.000000000000000,
Diabo,Botro,Gbeke,0.825101797906000,0.033479313642600,CI,civ,7.873522000000000,-5.154766000000000,"93224",108509.000,0.000000000000000,0.000000000000000,
Diamarakro,Béttié,Indenie-Djuablin,0.894109782992000,0.034803789879900,CI,civ,6.251026000000000,-3.264911000000000,"36621",42600.000,0.000000000000000,0.000000000000000,
Diamba,Tanda,Gontougo,0.767702749478000,0.030307264689900,CI,civ,7.760986000000000,-3.342025000000000,"17045",37000.000,0.000000000000000,0.000000000000000,
Diangokro,Dimbokro,N'Zi,0.693380480202000,0.020026198264200,CI,civ,6.804129000000000,-4.590676000000000,"16135",24500.000,0.000000000000000,0.000000000000000,
Dianra,Dianra,Bere,2.216989104850000,0.128991032307000,CI,civ,8.953329999999999,-6.376158000000000,"61527",157000.000,0.000000000000000,0.000000000000000,
Dianra-Village,Dianra,Bere,1.939393266040000,0.122298970276000,CI,civ,8.679444999999999,-6.269729000000000,"57619",149000.000,0.000000000000000,0.000000000000000,
Diawala,Ouangolodougou,Tchologo,2.274961812860000,0.150413459181000,CI,civ,9.983006000000000,-5.532506000000000,"85334",182000.000,0.000000000000000,0.000000000000000,
Diboké,Bloléquin,Cavally,0.855957237390000,0.024276570362100,CI,civ,6.350698000000000,-8.140504999999999,"24758",29700.000,0.000000000000000,0.000000000000000,
Dibri-Assirikro,Sakassou,Gbeke,0.743306218882000,0.018604771895500,CI,civ,7.570489000000000,-5.193766000000000,"18405",22700.000,0.000000000000000,0.000000000000000,
Didievi,Didievi,Belier,1.034138325060000,0.036230405324300,CI,civ,7.114036000000000,-4.836501000000000,"26500",44300.000,0.000000000000000,0.000000000000000,
Didoko,Divo,Loh-Djiboua,0.659139997158000,0.021248061700300,CI,civ,6.021153000000000,-5.259896000000000,"34280",26000.000,0.000000000000000,0.000000000000000,
Diégonéfla,Oumé,Goh,1.010181276370000,0.036068835000300,CI,civ,6.236992000000000,-5.556085000000000,"74076",44100.000,0.000000000000000,0.000000000000000,
Diéouzon,Bangolo,Guemon,0.487614943174000,0.009741038392380,CI,civ,7.169364000000000,-7.294144000000000,"18316",11900.000,0.000000000000000,0.000000000000000,
Dignago,Gagnoa,Goh,0.931757615513000,0.032635995534600,CI,civ,6.225640000000000,-6.343219000000000,"35712",39900.000,0.000000000000000,0.000000000000000,
Dikodougou,Dikodougou,Poro,1.803974031070000,0.102014602175000,CI,civ,8.956287000000000,-5.851769000000000,"47935",124000.000,0.000000000000000,0.000000000000000,
Dimandougou,Sandegue,Gontougo,1.145970058050000,0.048097247185800,CI,civ,7.982631000000000,-3.790481000000000,"9190",58600.000,0.000000000000000,0.000000000000000,
Dimbokro,Dimbokro,N'Zi,0.905402371865000,0.035686735346600,CI,civ,6.677658000000000,-4.707442000000000,"70198",43600.000,2.000000000000000,3.000000000000000,"1"
Dioman,Touba,Bafing,0.941231655511000,0.022375339620600,CI,civ,8.147897000000000,-7.528369000000000,"6375",27300.000,0.000000000000000,0.000000000000000,
Dioulatiedougou,Odienne,Kabadougou,2.753267087810000,0.130137792873000,CI,civ,9.100870000000000,-7.234270000000000,"20285",158000.000,0.000000000000000,0.000000000000000,
Divo,Divo,Loh-Djiboua,1.255295296300000,0.077518533945600,CI,civ,5.779257000000000,-5.357016000000000,"294559",94900.000,3.000000000000000,6.000000000000000,"2"
Djamandioké,Tabou,San Pedro,1.127557757920000,0.040309758556000,CI,civ,4.460743000000000,-7.479124000000000,"22824",49500.000,0.000000000000000,0.000000000000000,
Djébonoua,Bouaké,Gbeke,0.818047693033000,0.024182310694500,CI,civ,7.482982000000000,-5.080358000000000,"40481",29500.000,0.000000000000000,0.000000000000000,
Djékanou,Djekanou,Belier,0.605047222262000,0.016668223664300,CI,civ,6.460557000000000,-5.094936000000000,"26944",20400.000,0.000000000000000,0.000000000000000,
Djibrosso,Kani,Worodougou,2.027550449780000,0.146926372217000,CI,civ,8.755736000000002,-7.031702000000000,"22484",179000.000,0.000000000000000,0.000000000000000,
Djidji,Lakota,Loh-Djiboua,0.532585266546000,0.014900336789100,CI,civ,6.145812000000000,-5.713933000000000,"16114",18200.000,0.000000000000000,0.000000000000000,
Djouroutou,Tabou,San Pedro,2.356602165120000,0.190251135113000,CI,civ,5.446141000000000,-7.221483000000000,"91316",233000.000,0.000000000000000,0.000000000000000,
Doba,San Pédro,San Pedro,2.227743888400000,0.163614237988000,CI,civ,5.145563000000000,-6.756710000000000,"95246",201000.000,0.000000000000000,0.000000000000000,
Dogbo,San Pédro,San Pedro,1.492182833220000,0.123861351437000,CI,civ,5.047274000000000,-7.035278000000000,"61632",152000.000,0.000000000000000,0.000000000000000,
Doké,Bloléquin,Cavally,0.931386769120000,0.024988031708900,CI,civ,6.615113000000000,-8.152334000000000,"35677",30600.000,0.000000000000000,0.000000000000000,
Domangbeu,Zoukougbeu,Haut-Sassandra,0.783980260292000,0.033400102646800,CI,civ,6.971086000000000,-6.973423000000000,"18183",40800.000,0.000000000000000,0.000000000000000,
Doropo,Doropo,Bounkani,1.472023283600000,0.064713888410200,CI,civ,9.792918999999999,-3.344494000000000,"48225",78500.000,0.000000000000000,0.000000000000000,
Dougroupalégnoa,Gagnoa,Goh,0.776299306148000,0.023455845275400,CI,civ,6.024453000000000,-5.940339000000000,"58655",28700.000,0.000000000000000,0.000000000000000,
Doukouyo,Gagnoa,Goh,0.846511713584000,0.023759584231300,CI,civ,5.801944000000000,-6.016871000000000,"18867",29100.000,0.000000000000000,0.000000000000000,
Dualla,Séguéla,Worodougou,1.008433279670000,0.038009629060700,CI,civ,8.139920000000000,-6.394225000000000,"9996",46300.000,0.000000000000000,0.000000000000000,
Duékoué,Duékoué,Guemon,1.095795748970000,0.067670773413900,CI,civ,6.731871000000000,-7.412682000000000,"220953",82700.000,5.000000000000000,4.000000000000000,"2"
Duffrebo,Agnibilékrou,Indenie-Djuablin,1.363907997200000,0.056653214756500,CI,civ,7.166862000000000,-3.514899000000000,"44107",69200.000,0.000000000000000,0.000000000000000,
Ebilassokro,Abengourou,Indenie-Djuablin,0.614747779281000,0.016969762694100,CI,civ,6.362194000000000,-3.340162000000000,"28331",20800.000,0.000000000000000,0.000000000000000,
Ebonou,Grand-Lahou,Grands Ponts,1.058215757730000,0.032445788847700,CI,civ,5.161623000000000,-5.406900000000000,"18552",39800.000,0.000000000000000,0.000000000000000,
Ettrokro,Daoukro,Iffou,1.199979553680000,0.056497156967500,CI,civ,7.254563000000000,-3.731691000000000,"22963",69000.000,0.000000000000000,0.000000000000000,
Etuéboué,Adiaké,Sud-Comoe,0.819454069653000,0.023252760440800,CI,civ,5.174408000000000,-3.160467000000000,"15510",28500.000,0.000000000000000,0.000000000000000,
Facobly,Facobly,Guemon,0.575908094966000,0.010433558988900,CI,civ,7.406745000000000,-7.378614000000000,"27352",12700.000,0.000000000000000,0.000000000000000,
Fadiadougou,Kani,Worodougou,1.788147533940000,0.088082694075000,CI,civ,8.801064000000000,-6.600125000000000,"34552",107000.000,0.000000000000000,0.000000000000000,
Fagnampleu,Man,Tonkpi,0.288164300074000,0.004384571058250,CI,civ,7.453410000000000,-7.446672000000000,"3149",5350.000,0.000000000000000,0.000000000000000,
Famienkro,Prikro,Iffou,1.531024068390000,0.046667534354000,CI,civ,7.873340000000000,-4.055256000000000,"17163",56900.000,0.000000000000000,0.000000000000000,
Fengolo,Madinani,Kabadougou,0.891249033520000,0.040012725689900,CI,civ,9.864761000000000,-6.848776000000000,"7462",48500.000,0.000000000000000,0.000000000000000,
Ferkéssédougou,Ferkessédougou,Tchologo,2.621023614560000,0.181199884234000,CI,civ,9.717905999999999,-5.157039000000000,"160267",220000.000,3.000000000000000,3.000000000000000,"1"
Foumbolo,Dabakala,Hambol,2.257513222150000,0.194744055208000,CI,civ,8.727598000000000,-4.707425000000000,"29022",237000.000,0.000000000000000,0.000000000000000,
Foungbesso,Touba,Bafing,1.218983114190000,0.053733974267000,CI,civ,7.953974000000000,-7.647651000000000,"24562",65500.000,0.000000000000000,0.000000000000000,
Fresco,Fresco,Gbokle,1.139224440270000,0.051616982221200,CI,civ,5.160934000000000,-5.611566000000000,"48098",63300.000,0.000000000000000,2.000000000000000,
Fronan,Katiola,Hambol,2.044594729060000,0.124281718811000,CI,civ,8.302619999999999,-5.210096000000000,"56796",151000.000,0.000000000000000,0.000000000000000,
Gabiadji,San Pédro,San Pedro,1.546190093800000,0.094432105848500,CI,civ,5.084621000000000,-6.493101000000000,"113369",116000.000,0.000000000000000,0.000000000000000,
Gadouan,Daloa,Haut-Sassandra,0.957686623297000,0.034171202456600,CI,civ,6.665981000000000,-6.204812000000000,"62056",41800.000,0.000000000000000,5.000000000000000,
Gagnoa,Gagnoa,Goh,1.910376035000000,0.072700887923600,CI,civ,6.150357000000000,-6.023244000000000,"277044",89000.000,7.000000000000000,6.000000000000000,"3"
Galébouo,Gagnoa,Goh,0.964104598892000,0.032500033156300,CI,civ,6.008000000000000,-6.247018000000000,"38550",39800.000,0.000000000000000,0.000000000000000,
Ganaoni,Boundiali,Bagoue,1.611134427630000,0.097953919347200,CI,civ,9.298393000000001,-6.409094000000000,"25216",119000.000,0.000000000000000,0.000000000000000,
Gbagbam,Fresco,Gbokle,1.118894252170000,0.043838558194200,CI,civ,5.472923000000000,-5.626778000000000,"24832",53700.000,0.000000000000000,0.000000000000000,
Gbangbégouiné,Biankouma,Tonkpi,0.370575386749000,0.006018665148810,CI,civ,7.673724000000000,-7.512071000000000,"4132",7340.000,0.000000000000000,0.000000000000000,
Gbangbegouiné-Yati,Man,Tonkpi,0.957411109988000,0.026453620523400,CI,civ,7.394364000000000,-7.692621000000000,"25660",32300.000,0.000000000000000,0.000000000000000,
Gbapleu,Duékoué,Guemon,1.228898619010000,0.040993535956900,CI,civ,6.528559000000000,-7.202155000000000,"60833",50100.000,0.000000000000000,0.000000000000000,
Gbéléban,Gbeleban,Kabadougou,0.749101606134000,0.025447573622200,CI,civ,9.586912999999999,-8.066805000000000,"4507",30900.000,0.000000000000000,0.000000000000000,
Gbèlo,Ouaninou,Bafing,0.694293934220000,0.016097064634800,CI,civ,8.157177000000004,-7.767242000000000,"6369",19600.000,0.000000000000000,0.000000000000000,
Gboguhé,Daloa,Haut-Sassandra,1.624529133720000,0.063301562522900,CI,civ,6.771029000000000,-6.587644000000000,"69020",77400.000,0.000000000000000,0.000000000000000,
Gbolouville,Tiassalé,Agneby-Tiassa,1.013133238100000,0.039201103351600,CI,civ,5.733365000000000,-4.730511000000000,"42476",48000.000,0.000000000000000,0.000000000000000,
Gbon,Kouto,Bagoue,1.653203165910000,0.071713964721600,CI,civ,10.074871999999999,-6.570045000000000,"32189",87000.000,0.000000000000000,0.000000000000000,
Gbon-Houyé,Danané,Tonkpi,0.922210490881000,0.021062592860500,CI,civ,7.428013000000000,-8.367907000000002,"19090",25700.000,0.000000000000000,0.000000000000000,
Gbongaha,Séguélon,Kabadougou,1.432849675920000,0.097049476495700,CI,civ,9.199807000000000,-6.907344000000000,"12372",118000.000,0.000000000000000,0.000000000000000,
Gbonné,Biankouma,Tonkpi,1.470900413710000,0.079375598983000,CI,civ,7.624627000000000,-7.355662000000000,"54809",96900.000,0.000000000000000,0.000000000000000,
Gnagbodougnoa,Gagnoa,Goh,0.614820803250000,0.014716015208400,CI,civ,5.966483000000000,-5.840776000000000,"17196",18000.000,0.000000000000000,0.000000000000000,
Gnanmangui,Soubré,Nawa,2.026759163000000,0.137294443264000,CI,civ,5.705680000000000,-6.828670000000000,"83794",168000.000,0.000000000000000,0.000000000000000,
Gogo,Téhini,Bounkani,1.015757102800000,0.056646527215700,CI,civ,9.838241999999999,-3.574958000000000,"73128",168000.000,0.000000000000000,0.000000000000000,
Gohitafla,Zuénoula,Marahoue,0.786083582354000,0.032842266091600,CI,civ,7.527942000000000,-5.825747000000000,"46470",40100.000,0.000000000000000,0.000000000000000,
Gohouo-Zagna,Bangolo,Guemon,0.709798204914000,0.014141220266300,CI,civ,7.037753000000000,-7.332557000000000,"15564",17300.000,0.000000000000000,0.000000000000000,
Gomon,Sikensi,Agneby-Tiassa,0.868566446775000,0.026186771526100,CI,civ,5.647831000000000,-4.432725000000000,"34865",32100.000,0.000000000000000,0.000000000000000,
Gonaté,Daloa,Haut-Sassandra,0.513485200403000,0.012949888297900,CI,civ,6.956196000000000,-6.250492000000000,"44611",15800.000,0.000000000000000,0.000000000000000,
Goudouko,Lakota,Loh-Djiboua,0.862502665322000,0.034898687472800,CI,civ,5.654439000000000,-5.631773000000000,"32677",42800.000,0.000000000000000,0.000000000000000,
Gouékan,Ouaninou,Bafing,0.830074938117000,0.019057949834100,CI,civ,8.059009000000000,-7.839553000000000,"4592",23200.000,0.000000000000000,0.000000000000000,
Gouiné,Biankouma,Tonkpi,1.721887486100000,0.112513882063000,CI,civ,7.916148000000000,-7.373360000000000,"21835",137000.000,0.000000000000000,0.000000000000000,
Goulaleu,Zouan-Hounien,Tonkpi,0.836280345376000,0.021403490458500,CI,civ,6.666861000000000,-8.328650000000000,"30250",26200.000,0.000000000000000,0.000000000000000,
Goulia,Kaniasso,Folon,2.110206077000000,0.145644648545000,CI,civ,9.991170000000000,-7.228056000000000,"27121",177000.000,0.000000000000000,0.000000000000000,
Gouméré,Bondoukou,Gontougo,0.762685823991000,0.024091176239000,CI,civ,7.941535000000000,-2.949642000000000,"23870",29400.000,0.000000000000000,0.000000000000000,
Grabo,Tabou,San Pedro,1.659718184710000,0.110560221068000,CI,civ,4.944636000000000,-7.375873000000000,"53824",136000.000,0.000000000000000,0.000000000000000,
Grand-Bassam,Grand-Bassam,Sud-Comoe,0.622769178009000,0.010393957526000,CI,civ,5.237357000000000,-3.767449000000000,"124567",12700.000,7.000000000000000,2.000000000000000,"3"
Grand-Béréby,San Pédro,San Pedro,1.662263035740000,0.125689547551000,CI,civ,4.692381000000000,-7.111289000000000,"129340",154000.000,0.000000000000000,0.000000000000000,
Grand-Morié,Agboville,Agneby-Tiassa,0.629312302047000,0.014044966954500,CI,civ,5.999703000000000,-4.111095000000000,"25302",17200.000,0.000000000000000,0.000000000000000,
Grand-Zatry,Soubré,Nawa,1.651523821840000,0.084814258787500,CI,civ,6.159618000000000,-6.574860000000000,"112049",104000.000,0.000000000000000,0.000000000000000,
Grand Lahou,Grand-Lahou,Grands Ponts,1.880153623320000,0.089768788025600,CI,civ,5.345133000000000,-4.979709000000000,"77479",110000.000,0.000000000000000,0.000000000000000,
Grégbeu,Zoukougbeu,Haut-Sassandra,0.906840115367000,0.021501411023300,CI,civ,6.862420000000000,-6.739930000000000,"26505",26300.000,0.000000000000000,0.000000000000000,
Grihiri,Sassandra,Gbokle,1.551670196130000,0.073180387941400,CI,civ,5.455780000000000,-6.325600000000000,"41965",89700.000,0.000000000000000,0.000000000000000,
Guéhiébly,Duékoué,Guemon,0.931754489562000,0.031242469802100,CI,civ,6.880908000000000,-7.547962000000000,"52689",38200.000,0.000000000000000,3.000000000000000,
Guépahouo,Oumé,Goh,0.527508150292000,0.014885817340600,CI,civ,6.472299000000000,-5.693437000000000,"28007",18200.000,4.000000000000000,0.000000000000000,"0"
Guéssabo,Zoukougbeu,Haut-Sassandra,1.033387110780000,0.026673640360200,CI,civ,6.686608000000000,-6.923497000000000,"41931",32600.000,0.000000000000000,0.000000000000000,
Guessiguié,Agboville,Agneby-Tiassa,0.877808102662000,0.038694623682500,CI,civ,5.687664000000000,-4.244998000000000,"26167",47400.000,0.000000000000000,0.000000000000000,
Guéyo,Guéyo,Nawa,0.736107845004000,0.022680971530000,CI,civ,5.699942000000000,-6.145971000000000,"56462",27800.000,0.000000000000000,0.000000000000000,
Guézon,Duékoué,Guemon,1.100481326200000,0.059198314749300,CI,civ,6.705716000000000,-7.098039000000000,"66643",92300.000,0.000000000000000,0.000000000000000,
Guézon,Facobly,Guemon,0.655205500440000,0.016280314793900,CI,civ,6.705716000000000,-7.098039000000000,"66643",92300.000,0.000000000000000,0.000000000000000,
Guiberoua,Gagnoa,Goh,1.272725781340000,0.046228374051900,CI,civ,6.215816000000000,-6.177345000000000,"77669",56600.000,0.000000000000000,0.000000000000000,
Guiembé,Dikodougou,Poro,1.017232472400000,0.042634779788600,CI,civ,9.255336000000000,-5.802396000000000,"19872",51800.000,0.000000000000000,0.000000000000000,
Guiglo,Guiglo,Cavally,2.441334223850000,0.157616390413000,CI,civ,6.338885000000000,-7.619609000000000,"171454",193000.000,1.000000000000000,1.000000000000000,"1"
Guinglo-Tahouaké,Bangolo,Guemon,0.860366460483000,0.030883130160100,CI,civ,7.025256000000000,-7.146802000000000,"17999",37700.000,0.000000000000000,0.000000000000000,
Guintéguéla,Touba,Bafing,1.766450996110000,0.119831718865000,CI,civ,8.234487000000000,-7.253489000000000,"34575",146000.000,0.000000000000000,0.000000000000000,
Guitry,Guitry,Loh-Djiboua,1.416065996060000,0.074031914013400,CI,civ,5.523850000000000,-5.160798000000000,"79231",90700.000,0.000000000000000,1.000000000000000,
Hiré,Divo,Loh-Djiboua,0.785297164392000,0.035394315388100,CI,civ,6.158830000000000,-5.329805000000000,"78139",43300.000,1.000000000000000,0.000000000000000,"1"
Iboguhé,Issia,Haut-Sassandra,1.071000583860000,0.054540561891900,CI,civ,6.546943000000000,-6.870092000000000,"56481",66700.000,0.000000000000000,0.000000000000000,
Iriéfla,Zuénoula,Marahoue,0.406566249837000,0.008697024606000,CI,civ,7.674876000000000,-5.823219000000000,"8406",10600.000,0.000000000000000,0.000000000000000,
Issia,Issia,Haut-Sassandra,1.025225504810000,0.045850684215500,CI,civ,6.489346000000000,-6.571969000000000,"126252",56100.000,2.000000000000000,4.000000000000000,"1"
Jacqueville,Jacqueville,Grands Ponts,1.838590015900000,0.043562731883400,CI,civ,5.213347000000000,-4.745666000000000,"49694",53400.000,2.000000000000000,1.000000000000000,"1"
Kaadé,Guiglo,Cavally,1.521361133940000,0.046212524159000,CI,civ,6.805069000000000,-7.658980000000000,"39413",56500.000,0.000000000000000,0.000000000000000,
Kadéko,Lakota,Loh-Djiboua,0.548116934830000,0.013122390549000,CI,civ,6.104318000000000,-5.551594000000000,"19959",16100.000,0.000000000000000,0.000000000000000,
Kagbolodougou,Sinématiali,Poro,0.542126570004000,0.009192758684300,CI,civ,9.416823000000001,-5.372371000000000,"10153",11200.000,0.000000000000000,0.000000000000000,
Kahin-Zarabaon,Bangolo,Guemon,0.806608502415000,0.024053118254000,CI,civ,6.911426000000000,-7.688634000000000,"59759",29400.000,0.000000000000000,0.000000000000000,
Kakpin,Nassian,Bounkani,1.025545689300000,0.037518785696200,CI,civ,8.583454000000000,-3.813114000000000,"8441",45700.000,0.000000000000000,0.000000000000000,
Kalamon,Doropo,Bounkani,0.836386566458000,0.026320913406000,CI,civ,9.771877999999999,-3.164242000000000,"9236",31900.000,0.000000000000000,0.000000000000000,
